netflix_id,title,image,imdb_rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,updated_db,item_category
80194950,Wine Country,https://www.whats-on-netflix.com/wp-content/uploads/covers/winecountry.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80194950,Netflix Original,Movie,,2019,R,"When longtime friends meet up for a wine-soaked birthday getaway in Napa Valley, their perfectly planned weekend turns messier by the minute.",Comedy,"Amy Poehler, Maya Erskine, Maya Rudolph, Tina Fey",Amy Poehler,103 min,English,"Mar 28, 2020",What’s New on Netflix
80195357,Cannon Busters,https://www.whats-on-netflix.com/wp-content/uploads/covers/cannonbusters.jpeg,7.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80195357,Netflix Original,TV Series,Season 1,,TV-MA,Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.,"Animation, Short","Yoshitsugu Matsuoka, Hinaki Yano, Shiori Izawa, Junji Majima, Yosuke Akimoto, Nobuyuki Hiyama",Lesean Thomas,,English,"Mar 28, 2020",What’s New on Netflix
80195378,Haunted,https://www.whats-on-netflix.com/wp-content/uploads/covers/haunted.jpeg,4.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80195378,Netflix Original,TV Series,Season 2,,TV-MA,"Real people sit down with friends and family to share terrifying true stories from their past, re-created through chilling re-enactments.","Horror, Reality-TV","Jason Hawkins, Victoria Hogan, Tina, Jason Reynolds",,24 min,English,"Mar 28, 2020",What’s New on Netflix
80195828,Paquita Salas,https://www.whats-on-netflix.com/wp-content/uploads/covers/paquitasalas.jpeg,7.9/10,https://www.whats-on-netflix.com/clickout?netflixid=80195828,Netflix Original,TV Series,Season 3,,TV-MA,"One of Spain's best talent agents in the '90s, Paquita now finds herself searching desperately for new stars after suddenly losing her biggest client.",Comedy,"Brays Efe, Belén Cuesta, Lidia San José, Álex de Lucas",,,Spanish,"Mar 28, 2020",What’s New on Netflix
80195901,Triple Threat,https://www.whats-on-netflix.com/wp-content/uploads/covers/triplethreat.jpeg,5.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80195901,,Movie,,2019,R,A crew of ruthless criminals hired to kill an influential heiress meet their match in a trio of surprisingly adept fighters who come to her aid.,"Action, Thriller","Tony Jaa, Tiger Hu Chen, Iko Uwais, Scott Adkins",Jesse V. Johnson,96 min,English,"Mar 28, 2020",What’s New on Netflix
80196382,The A List,https://www.whats-on-netflix.com/wp-content/uploads/covers/thealist.jpeg,8.1/10,https://www.whats-on-netflix.com/clickout?netflixid=80196382,Netflix Original,TV Series,Season 1,,TV-PG,"Romance, rivalry and radical mystery collide as a group of teens attend a remote island sleepaway camp in this suspenseful, supernatural drama.","Mystery, Drama, Teen","Lisa Ambalavanar, Ellie Duckles, Rosie Dwyer, Jacob Dudman",,,English,"Mar 28, 2020",What’s New on Netflix
80196883,Rilakkuma and Kaoru,https://www.whats-on-netflix.com/wp-content/uploads/covers/rilakkumaandkaoru.jpeg,8.9/10,https://www.whats-on-netflix.com/clickout?netflixid=80196883,Netflix Original,TV Series,Season 1,,TV-PG,"Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear.",Anime,"Mikako Tabe, Soki Matsumoto, Takayuki Yamada, Mai Kanazawa, Shigeru Sugimoto, Issei Takubo",,,Japanese,"Mar 28, 2020",What’s New on Netflix
80197303,Le serment des Hitler,https://www.whats-on-netflix.com/wp-content/uploads/covers/lesermentdeshitler.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80197303,,Movie,,,TV-PG,This documentary retraces the footsteps of Adolf Hitler's mysterious nephew and explores what became of the Hitler family line.,Documentary,,Emmanuel Amara,54 mins,French,"Mar 28, 2020",What’s New on Netflix
80197462,Daybreak,https://www.whats-on-netflix.com/wp-content/uploads/covers/daybreak.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80197462,Netflix Original,TV Series,Season 1,,TV-14,"Living his best life in post-apocalyptic LA, a slacker strives to find the girl of his dreams while outwitting mindless ghouls and cliquish gangs.","Drama, Fantasy, Mystery","Matthew Broderick, Austin Crute, Colin Ford, Jeanté Godlock",,60 min,English,"Mar 28, 2020",What’s New on Netflix
80197526,Sex Education,https://www.whats-on-netflix.com/wp-content/uploads/covers/sexeducation.jpeg,8.3/10,https://www.whats-on-netflix.com/clickout?netflixid=80197526,Netflix Original,TV Series,Season 2,,TV-MA,"Insecure Otis has all the answers when it comes to sex advice, thanks to his therapist mom. So rebel Maeve proposes a school sex-therapy clinic.","Comedy, Drama","Asa Butterfield, Gillian Anderson, Ncuti Gatwa, Emma Mackey",,45 min,English,"Mar 28, 2020",What’s New on Netflix
80197889,What/If,https://dnm.nflximg.net/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAAAQPrNc4u18g5vqPkjp8nP2UNF7H0lII2izTZoVAGsFb-kBZhHYgkwqL4hW_NuNQXlaZTHDeXailImxyH1r4f5nNS2tD7ake94g.jpg?r=8e5,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80197889,Netflix Original,TV Series,Season 1,,TV-MA,"Desperate to secure funding for her med tech startup, an idealistic scientist and her husband strike an outrageous deal with a mysterious investor.",Drama,"Renée Zellweger, Jane Levy, Blake Jenner, Keith Powers, Samantha Marie Ware, Juan Castano, Dave Annable",,55 mins,English,"Mar 28, 2020",What’s New on Netflix
80197989,The Society,https://www.whats-on-netflix.com/wp-content/uploads/covers/thesociety.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80197989,Netflix Original,TV Series,Season 1,,TV-14,"When everyone else mysteriously vanishes from their wealthy town, the teen residents of West Ham must forge their own society to survive.","Teen, Drama","Gideon Adlon, Domenic Arduino, Sean Berdy, Natasha Liu Bordizzo",,,English,"Mar 28, 2020",What’s New on Netflix
80197991,"Nisman: The Prosecutor, the President, and the Spy",https://www.whats-on-netflix.com/wp-content/uploads/covers/nismantheprosecutorthepresidentandthespy.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80197991,Netflix Original,TV Series,Season 1,,TV-MA,"This docuseries details the suspicious death of Alberto Nisman, investigator of the 1994 bombing of the Argentine Israelite Mutual Association building.",Documentary,,Justin Webster,,Spanish,"Mar 28, 2020",What’s New on Netflix
80198001,Strong Girl Bong-soon (Him-ssen Yeo-ja Do Bong-soon),https://www.whats-on-netflix.com/wp-content/uploads/covers/stronggirlbongsoonhimssenyeojadobongsoon.jpeg,8.3/10,https://www.whats-on-netflix.com/clickout?netflixid=80198001,,TV Series,Season 1,,TV-14,"Born with supernatural strength, Bong-soon fights evil and procures justice while getting tangled in a love triangle with her CEO boss and cop crush.","Comedy, Romance, Sci-Fi","Bo-Young Park, Hyung-shik Park, Ji Soo, Won-hae Kim",,67 min,Korean,"Mar 28, 2020",What’s New on Netflix
80198137,Tuca & Bertie,https://www.whats-on-netflix.com/wp-content/uploads/covers/tucabertie.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80198137,Netflix Original,TV Series,Season 1,,TV-MA,Free-spirited toucan Tuca and self-doubting song thrush Bertie are best friends -- and birds -- who guide each other through life's ups and downs.,Comedy,"Tiffany Haddish, Ali Wong, Steven Yeun",,,English,"Mar 28, 2020",What’s New on Netflix
80198208,Gentefied,https://www.whats-on-netflix.com/wp-content/uploads/covers/gentefied.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80198208,Netflix Original,TV Series,Season 1,,TV-MA,The Morales cousins scramble to save their grandfather's taco shop -- and pursue their own dreams -- as gentrification shakes up their LA neighborhood.,Comedy,"Jaime Alvarez, Julissa Calderon, Joaquín Cosio, Greg Ellis",,10 episodes,English,"Mar 28, 2020",What’s New on Netflix
80198459,Cupcake & Dino - General Services,https://www.whats-on-netflix.com/wp-content/uploads/covers/cupcakedinogeneralservices.jpeg,7.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80198459,Netflix Original,TV Series,Season 2,,TV-Y7,An enterprising cupcake and his cheerful dinosaur brother take on jobs of all sorts as they work to help friends and strangers in their eccentric city.,"Animation, Action, Comedy, Family","Justin Collette, Kyle Dooley, Mark Forward, Joris Jarsky",,23 min,English,"Mar 28, 2020",What’s New on Netflix
80198505,Aggretsuko,https://occ-0-300-299.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABScg8yFKIK62vOWcPTKnA43dUxC0_TZGUWw9SyjUwGPuSMk5rMv8xVg4gDsRQIWrZ4x0mJrLLHvJ82vx5vkFJYSEaHAIDiYaFnrVZY2iiFoGeKky-ZyZ.jpg,8.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80198505,Netflix Original,TV Series,Season 2,,TV-14,"Frustrated with her thankless office job, Retsuko the Red Panda copes with her daily struggles by belting out death metal karaoke after work.","Animation, Comedy, Drama, Music, Musical, Romance","Kaolip, Komegumi Koiwasaki, Maki Tsuruta, Sôta Arai",,15 min,English,"Mar 28, 2020",What’s New on Netflix
80198508,Girls With Balls,https://www.whats-on-netflix.com/wp-content/uploads/covers/girlswithballs.jpeg,5.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80198508,Netflix Original,Movie,,2018,TV-14,"Stranded in the woods and eyeballed by twisted hunters, members of a women's volleyball team bump it up in the most dangerous game of their lives.",Comedy,"Dany Verissimo-Petit, Guillaume Canet, Denis Lavant, Tiphaine Daviot",Olivier Afonso,77 min,French,"Mar 28, 2020",What’s New on Netflix
80198632,Mission of Honor / Hurricane,https://www.whats-on-netflix.com/wp-content/uploads/covers/missionofhonorhurricane.jpeg,5.9/10,https://www.whats-on-netflix.com/clickout?netflixid=80198632,,Movie,,2018,TV-MA,"As Hitler's Nazis threaten to take command of Britain's skies, a squadron of Polish pilots arrives to aid the Royal Air Force against a mutual enemy.","Action, Drama, War","Iwan Rheon, Milo Gibson, Stefanie Martini, Krystof Hádek",David Blair,107 min,English,"Mar 28, 2020",What’s New on Netflix
80198635,The Letdown,https://www.whats-on-netflix.com/wp-content/uploads/covers/theletdown.jpeg,7.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80198635,Netflix Original,TV Series,Season 2,,TV-14,"Audrey, mother of a 2-month-old, joins a new-parents support group, where she makes some quirky friends facing various challenges and life changes.",Comedy,"Alison Bell, Duncan Fellows, Leon Ford, Sacha Horler",,30 min,English,"Mar 28, 2020",What’s New on Netflix
80198859,Brother (Mon frere),https://www.whats-on-netflix.com/wp-content/uploads/covers/brothermonfrre.jpeg,6.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80198859,Netflix Original,Movie,,2019,TV-MA,"Thrust from a violent home into a brutal custody center, a teenager learns to navigate a tough new reality and forge unlikely alliances to survive.","Drama, Indie","MHD, Darren Muselet, Hiam Abbass, Aïssa Maïga",Julien Abraham,96 mins,French,"Mar 28, 2020",What’s New on Netflix
80198950,Lunatics,https://www.whats-on-netflix.com/wp-content/uploads/covers/lunatics.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80198950,Netflix Original,TV Series,Season 1,,TV-MA,This mockumentary series follows the peculiar lives of six eccentric -- and sometimes obscene -- misfits who march to their own beat.,"Mockumentary, Australian",Chris Lilley,,,English,"Mar 28, 2020",What’s New on Netflix
80198988,Black Summer,https://www.whats-on-netflix.com/wp-content/uploads/covers/blacksummer.jpeg,8.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80198988,Netflix Original,TV Series,Season 1,,TV-MA,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.","Action, Drama, Horror, Thriller",Sal Velez Jr.,,,English,"Mar 28, 2020",What’s New on Netflix
80198991,Workin' Moms,https://www.whats-on-netflix.com/wp-content/uploads/covers/workinmoms.jpeg,6.9/10,https://www.whats-on-netflix.com/clickout?netflixid=80198991,,TV Series,Season 3,,TV-MA,"Maternity leave is over and it's time for these four moms to return to work while navigating kids, bosses, love and life in modern-day Toronto.",Comedy,"Catherine Reitman, Dani Kind, Juno Rinaldi, Philip Sternberg",,30 min,English,"Mar 28, 2020",What’s New on Netflix
80199128,Kim's Convenience,https://www.whats-on-netflix.com/wp-content/uploads/covers/kimsconvenience.jpeg,7.8/10,https://www.whats-on-netflix.com/clickout?netflixid=80199128,,TV Series,Season 3,,TV-14,"While running a convenience store in Toronto, members of a Korean-Canadian family deal with customers, each other and the evolving world around them.",Comedy,"Paul Sun-Hyung Lee, Jean Yoon, Andrea Bang, Simu Liu",,22 min,English,"Mar 28, 2020",What’s New on Netflix
80199680,Justice,https://www.whats-on-netflix.com/wp-content/uploads/covers/justice.jpeg,4.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80199680,,Movie,,2017,R,"A U.S. Marshal arrives at a small town in Nevada, only to learn that his preacher brother is dead after standing up to the town's mayor and outlaws.",Western,"Jamie-Lynn Sigler, Stephen Lang, Jackson Rathbone, Ellen Hollman",Richard Gabai,92 min,English,"Mar 28, 2020",What’s New on Netflix
80200027,HERO MASK,https://www.whats-on-netflix.com/wp-content/uploads/covers/heromask.jpeg,6.4/10,https://www.whats-on-netflix.com/clickout?netflixid=80200027,Netflix Original,TV Series,Season 2,,TV-14,"After a rash of mysterious deaths, Crown prosecutor Sarah Sinclair and SSC agent James Blood discover a conspiracy surrounding uncanny new bio-masks.","Animation, Action","Kira Buckland, Sean Chiplock, Cam Clarke, Darrel Delfin",,25 min,Japanese,"Mar 28, 2020",What’s New on Netflix
80200087,Domino,https://www.whats-on-netflix.com/wp-content/uploads/covers/domino.jpeg,4.4/10,https://www.whats-on-netflix.com/clickout?netflixid=80200087,,Movie,,2019,R,"A Copenhagen police officer hunts for the man who attacked his partner, only to stumble into a high-stakes game of espionage.","Crime, Thriller","Guy Pearce, Nikolaj Coster-Waldau, Carice van Houten, Søren Malling",Brian De Palma,89 min,English,"Mar 28, 2020",What’s New on Netflix
80200942,Elite,https://www.whats-on-netflix.com/wp-content/uploads/covers/elite.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80200942,Netflix Original,TV Series,Season 3,,TV-MA,"When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.","Crime, Drama, Thriller","Itzan Escamilla, Miguel Bernardeau, Álvaro Rico, Arón Piper",,60 min,Spanish,"Mar 28, 2020",What’s New on Netflix
80201328,Sugar Rush,https://www.whats-on-netflix.com/wp-content/uploads/covers/sugarrush.jpeg,7.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80201328,Netflix Original,TV Series,Season 2,,TV-PG,Time's the most important ingredient as teams race against the clock -- and each other -- to bake up the best-tasting sweets.,Game-Show,"Hunter March, Candace Nelson, Adriano Zumbo",,,English,"Mar 28, 2020",What’s New on Netflix
80201488,The Devil Next Door,https://www.whats-on-netflix.com/wp-content/uploads/covers/thedevilnextdoor.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80201488,Netflix Original,TV Series,Limited Series,,TV-MA,"A Cleveland grandfather is brought to trial in Israel, accused of being the infamous Nazi death camp guard known as Ivan the Terrible.",Documentary,"John Demjanjuk, Yoram Sheftel",,,English,"Mar 28, 2020",What’s New on Netflix
80201542,Let It Snow,https://www.whats-on-netflix.com/wp-content/uploads/covers/letitsnow.jpeg,6.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80201542,,Movie,,2019,PG-13,"A snowstorm hits a small town on a cold Christmas Eve, affecting the friendships, love lives and futures of several high school seniors.","Comedy, Romance","Isabela Moner, Joan Cusack, Kiernan Shipka, Odeya Rush",Luke Snellin,93 mins,English,"Mar 28, 2020",What’s New on Netflix
